transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,Day,Month,Year
1479,31-05-2022,22:24:00,108,Male,52,Electronics,4,300,162,1200,31,5,2022
1804,10-01-2023,22:46:00,74,Male,42,Electronics,1,30,14.7,30,10,1,2023
92,21-03-2022,19:41:00,10,Female,51,Electronics,4,30,8.7,120,21,3,2022
282,05-10-2023,17:39:00,10,Female,64,Electronics,4,50,56,200,5,10,2023
718,02-11-2023,20:25:00,154,Female,59,Beauty,3,25,25,75,2,11,2023
1092,03-05-2022,20:15:00,58,Female,51,Electronics,4,30,31.5,120,3,5,2022
1282,20-02-2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200,20,2,2023
1718,25-10-2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75,25,10,2023
617,06-08-2022,19:12:00,30,Male,34,Electronics,1,30,28.5,30,6,8,2022
624,05-02-2022,19:08:00,48,Female,34,Beauty,3,300,342,900,5,2,2022
825,08-01-2022,17:27:00,51,Female,46,Beauty,1,25,27.25,25,8,1,2022
1617,01-05-2022,17:09:00,77,Male,34,Electronics,1,30,35.1,30,1,5,2022
1624,18-11-2022,20:48:00,121,Female,34,Beauty,3,300,363,900,18,11,2022
1825,30-08-2023,18:34:00,105,Female,46,Beauty,1,25,27,25,30,8,2023
568,11-08-2023,20:03:00,32,Female,51,Electronics,1,300,372,300,11,8,2023
671,23-09-2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150,23,9,2023
756,17-07-2023,20:33:00,4,Female,62,Electronics,4,300,333,1200,17,7,2023
815,05-04-2023,21:15:00,139,Female,51,Clothing,3,25,23.75,75,5,4,2023
1568,09-10-2022,22:34:00,51,Female,51,Electronics,1,300,336,300,9,10,2022
1671,28-02-2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150,28,2,2023
1756,12-05-2022,22:16:00,119,Female,62,Electronics,4,300,297,1200,12,5,2022
1815,24-05-2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75,24,5,2023
146,10-11-2022,22:01:00,74,Male,38,Clothing,4,50,49,200,10,11,2022
263,04-05-2022,21:48:00,133,Male,23,Beauty,2,30,34.8,60,4,5,2022
704,11-09-2023,22:40:00,141,Female,62,Clothing,3,30,34.8,90,11,9,2023
1146,09-10-2023,21:11:00,52,Male,38,Clothing,4,50,60,200,9,10,2023
1263,07-09-2022,20:49:00,47,Male,23,Beauty,2,30,35.4,60,7,9,2022
1704,16-09-2022,20:07:00,155,Female,62,Clothing,3,30,30.3,90,16,9,2022
476,12-12-2023,18:31:00,131,Female,27,Clothing,4,500,570,2000,12,12,2023
733,25-10-2022,21:07:00,143,Male,34,Beauty,1,30,28.5,30,25,10,2022
924,17-09-2022,22:18:00,151,Male,55,Beauty,2,50,55,100,17,9,2022
984,20-11-2023,19:29:00,83,Male,56,Clothing,1,500,480,500,20,11,2023
1476,11-11-2022,22:27:00,130,Female,27,Clothing,4,500,555,2000,11,11,2022
1733,03-09-2023,20:52:00,146,Male,34,Beauty,1,30,36.6,30,3,9,2023
1924,28-11-2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100,28,11,2022
1984,09-09-2023,20:10:00,126,Male,56,Clothing,1,500,530,500,9,9,2023
251,15-09-2022,21:00:00,141,Female,57,Beauty,4,50,62.5,200,15,9,2022
253,30-09-2022,21:26:00,66,Female,53,Clothing,4,500,525,2000,30,9,2022
574,17-09-2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50,17,9,2023
751,08-11-2023,19:58:00,115,Female,42,Clothing,2,25,24.75,50,8,11,2023
871,02-11-2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60,2,11,2023
1251,11-09-2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200,11,9,2022
1253,03-12-2023,19:58:00,108,Female,53,Clothing,4,500,605,2000,3,12,2023
1574,26-10-2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50,26,10,2022
1751,27-12-2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50,27,12,2023
1871,26-09-2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60,26,9,2022
200,09-10-2022,22:29:00,130,Male,27,Beauty,3,50,60,150,9,10,2022
594,07-09-2023,21:49:00,72,Female,19,Electronics,2,300,291,600,7,9,2023
637,02-12-2022,18:54:00,21,Male,43,Clothing,2,300,321,600,2,12,2022
855,21-11-2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25,21,11,2022
1200,18-10-2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150,18,10,2023
1594,01-10-2023,19:02:00,31,Female,19,Electronics,2,300,345,600,1,10,2023
1637,25-10-2022,20:50:00,97,Male,43,Clothing,2,300,297,600,25,10,2022
1855,27-12-2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25,27,12,2023
325,16-09-2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50,16,9,2023
682,23-10-2023,20:51:00,60,Male,46,Beauty,4,300,354,1200,23,10,2023
931,07-10-2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120,7,10,2023
1325,11-10-2022,19:47:00,18,Female,52,Electronics,2,25,26.75,50,11,10,2022
1682,30-12-2022,19:30:00,71,Male,46,Beauty,4,300,315,1200,30,12,2022
1931,01-12-2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120,1,12,2022
925,20-12-2022,17:12:00,54,Male,25,Electronics,1,300,315,300,20,12,2022
1925,21-12-2023,17:05:00,81,Male,25,Electronics,1,300,366,300,21,12,2023
297,12-09-2022,21:09:00,70,Female,40,Electronics,2,500,595,1000,12,9,2022
1297,20-10-2023,22:32:00,21,Female,40,Electronics,2,500,535,1000,20,10,2023
814,01-10-2022,20:33:00,96,Female,59,Clothing,1,500,540,500,1,10,2022
894,22-09-2022,22:53:00,111,Male,52,Electronics,1,30,30.6,30,22,9,2022
1814,07-09-2022,17:53:00,43,Female,59,Clothing,1,500,620,500,7,9,2022
1894,29-12-2023,18:11:00,92,Male,52,Electronics,1,30,30,30,29,12,2023
194,11-10-2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200,11,10,2023
245,01-12-2023,21:41:00,75,Male,47,Clothing,3,30,36,90,1,12,2023
296,31-12-2022,22:44:00,73,Female,22,Clothing,4,300,369,1200,31,12,2022
644,13-10-2022,21:49:00,107,Male,23,Beauty,3,25,29,75,13,10,2022
696,09-10-2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200,9,10,2023
1194,09-10-2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200,9,10,2023
1245,25-10-2022,20:47:00,129,Male,47,Clothing,3,30,36,90,25,10,2022
1296,26-11-2022,20:42:00,45,Female,22,Clothing,4,300,342,1200,26,11,2022
1644,11-09-2022,19:32:00,124,Male,23,Beauty,3,25,28.75,75,11,9,2022
1696,21-11-2022,17:59:00,24,Female,50,Clothing,4,50,55,200,21,11,2022
312,31-10-2022,18:08:00,18,Male,41,Clothing,4,30,28.5,120,31,10,2022
692,30-09-2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100,30,9,2022
835,30-09-2022,23:00:00,49,Male,37,Clothing,4,50,60,200,30,9,2022
1312,03-12-2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120,3,12,2022
1692,11-10-2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100,11,10,2023
1835,18-09-2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200,18,9,2022
183,01-09-2022,19:22:00,28,Female,43,Beauty,3,300,375,900,1,9,2022
413,28-11-2023,21:52:00,60,Female,44,Beauty,3,25,25.5,75,28,11,2023
799,01-10-2023,19:44:00,86,Male,56,Electronics,2,50,60,100,1,10,2023
851,30-11-2023,17:23:00,30,Male,32,Electronics,2,25,27.75,50,30,11,2023
1183,28-12-2022,17:10:00,54,Female,43,Beauty,3,300,342,900,28,12,2022
1413,12-11-2023,19:33:00,104,Female,44,Beauty,3,25,30.75,75,12,11,2023
1799,01-10-2023,19:09:00,132,Male,56,Electronics,2,50,51,100,1,10,2023
1851,10-09-2022,21:36:00,87,Male,32,Electronics,2,25,25,50,10,9,2022
858,08-09-2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100,8,9,2023
919,28-10-2023,21:13:00,82,Female,22,Beauty,2,25,27.75,50,28,10,2023
935,10-09-2022,21:16:00,2,Female,34,Beauty,1,50,55.5,50,10,9,2022
1858,14-09-2023,20:47:00,49,Male,23,Electronics,2,50,52,100,14,9,2023
1919,25-10-2022,17:54:00,78,Female,22,Beauty,2,25,26.5,50,25,10,2022
1935,16-12-2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50,16,12,2022
132,22-11-2023,20:34:00,86,Male,42,Electronics,4,50,62,200,22,11,2023
1132,07-11-2023,17:27:00,14,Male,42,Electronics,4,50,59,200,7,11,2023
604,16-09-2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200,16,9,2022
832,13-11-2022,17:25:00,106,Male,47,Beauty,4,500,600,2000,13,11,2022
1604,29-12-2022,18:43:00,2,Female,29,Electronics,4,50,56,200,29,12,2022
1832,10-11-2023,21:17:00,57,Male,47,Beauty,4,500,480,2000,10,11,2023
113,08-10-2022,19:14:00,72,Female,41,Electronics,2,25,26.25,50,8,10,2022
1113,08-12-2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50,8,12,2023
165,24-09-2022,19:01:00,75,Female,60,Clothing,4,300,318,1200,24,9,2022
1165,01-12-2023,17:04:00,29,Female,60,Clothing,4,300,291,1200,1,12,2023
326,23-11-2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75,23,11,2023
1326,01-09-2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75,1,9,2023
19,26-11-2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50,26,11,2023
412,04-09-2022,19:36:00,30,Female,19,Electronics,4,500,570,2000,4,9,2022
632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100,25,10,2023
1019,14-12-2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50,14,12,2023
1412,13-10-2022,19:59:00,75,Female,19,Electronics,4,500,615,2000,13,10,2022
1632,19-10-2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100,19,10,2022
167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150,21,9,2023
172,21-10-2022,18:09:00,52,Male,32,Beauty,2,25,28,50,21,10,2022
375,22-09-2023,17:32:00,25,Male,32,Clothing,1,50,52,50,22,9,2023
538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150,22,12,2023
794,02-11-2022,21:47:00,145,Female,60,Beauty,1,300,315,300,2,11,2022
1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150,29,9,2023
1172,19-10-2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50,19,10,2022
1375,01-10-2022,17:50:00,79,Male,32,Clothing,1,50,59,50,1,10,2022
1538,12-09-2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150,12,9,2022
1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300,22,12,2022
131,29-09-2023,22:32:00,44,Female,21,Beauty,2,300,375,600,29,9,2023
330,11-10-2022,20:18:00,116,Female,25,Beauty,4,50,55,200,11,10,2022
494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200,25,9,2023
1131,31-12-2022,19:16:00,130,Female,21,Beauty,2,300,336,600,31,12,2022
1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200,24,11,2023
1494,23-10-2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200,23,10,2022
513,21-10-2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100,21,10,2022
573,19-09-2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60,19,9,2023
1513,01-10-2022,21:47:00,19,Male,24,Electronics,4,25,31,100,1,10,2022
1573,13-10-2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60,13,10,2022
241,19-12-2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75,19,12,2023
579,06-10-2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30,6,10,2023
1241,10-09-2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75,10,9,2023
1579,28-09-2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30,28,9,2023
218,24-11-2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90,24,11,2022
846,22-12-2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50,22,12,2023
1218,25-10-2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90,25,10,2023
1846,16-11-2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50,16,11,2023
616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100,31,12,2022
1616,22-09-2022,18:41:00,121,Male,41,Clothing,2,50,59,100,22,9,2022
523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300,13,11,2023
643,05-10-2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90,5,10,2022
1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300,31,12,2023
1643,17-10-2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90,17,10,2023
351,11-11-2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90,11,11,2023
809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100,14,12,2022
954,05-09-2023,21:03:00,87,Female,50,Electronics,3,300,321,900,5,9,2023
1351,02-10-2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90,2,10,2022
1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100,16,10,2023
1954,29-10-2023,17:30:00,93,Female,50,Electronics,3,300,318,900,29,10,2023
897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100,12,9,2023
1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100,27,10,2023
147,12-11-2022,20:30:00,101,Male,23,Electronics,1,300,297,300,12,11,2022
204,10-09-2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25,10,9,2022
390,07-10-2022,20:53:00,88,Male,39,Electronics,2,50,51,100,7,10,2022
1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300,25,11,2023
1204,10-12-2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25,10,12,2023
1390,24-10-2022,22:47:00,117,Male,39,Electronics,2,50,54,100,24,10,2022
179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300,7,10,2023
327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150,13,9,2023
626,30-10-2022,21:01:00,65,Female,26,Clothing,4,500,555,2000,30,10,2022
873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100,6,12,2023
1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300,12,12,2023
1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150,23,12,2023
1626,10-10-2022,19:13:00,19,Female,26,Clothing,4,500,495,2000,10,10,2022
1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100,24,11,2022
196,29-12-2023,19:14:00,43,Female,32,Clothing,3,300,312,900,29,12,2023
789,06-12-2023,22:13:00,34,Female,61,Clothing,4,500,510,2000,6,12,2023
1196,31-12-2022,21:18:00,93,Female,32,Clothing,3,300,306,900,31,12,2022
1789,10-11-2023,17:02:00,144,Female,61,Clothing,4,500,615,2000,10,11,2023
89,30-12-2023,21:15:00,117,Female,55,Electronics,4,500,590,2000,30,12,2023
707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500,23,10,2023
909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300,29,10,2023
1089,21-10-2023,18:44:00,108,Female,55,Electronics,4,500,555,2000,21,10,2023
1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500,17,9,2023
1909,22-10-2022,19:41:00,17,Male,26,Electronics,1,300,339,300,22,10,2022
51,12-10-2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75,12,10,2022
154,24-12-2022,17:47:00,24,Male,51,Electronics,3,300,321,900,24,12,2022
276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100,18,10,2023
497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120,31,12,2023
889,20-09-2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50,20,9,2023
1051,13-09-2023,17:47:00,104,Male,27,Beauty,3,25,25,75,13,9,2023
1154,16-12-2023,21:44:00,29,Male,51,Electronics,3,300,291,900,16,12,2023
1276,11-10-2022,18:54:00,140,Female,21,Beauty,4,25,27,100,11,10,2022
1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120,19,11,2022
1889,02-09-2022,22:48:00,80,Female,35,Electronics,1,50,56,50,2,9,2022
122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120,1,12,2023
373,23-09-2022,22:19:00,78,Female,25,Beauty,2,300,333,600,23,9,2022
524,17-09-2023,19:52:00,12,Male,46,Beauty,4,300,297,1200,17,9,2023
688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100,28,10,2023
813,15-10-2022,19:51:00,125,Male,52,Electronics,3,50,62,150,15,10,2022
1122,07-09-2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120,7,9,2022
1373,02-10-2023,20:26:00,64,Female,25,Beauty,2,300,294,600,2,10,2023
1524,26-10-2022,22:10:00,115,Male,46,Beauty,4,300,321,1200,26,10,2022
1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100,17,12,2022
1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150,22,11,2022
178,11-10-2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60,11,10,2023
208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200,21,10,2023
247,23-12-2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60,23,12,2022
290,08-12-2023,21:39:00,86,Female,30,Beauty,2,300,342,600,8,12,2023
656,12-11-2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90,12,11,2023
735,26-11-2022,21:38:00,153,Female,64,Clothing,4,500,515,2000,26,11,2022
1178,29-12-2023,21:15:00,137,Male,40,Clothing,2,30,33,60,29,12,2023
1208,15-10-2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200,15,10,2022
1247,02-09-2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60,2,9,2023
1290,30-12-2022,22:40:00,66,Female,30,Beauty,2,300,318,600,30,12,2022
1656,16-09-2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90,16,9,2023
1735,05-09-2023,17:26:00,86,Female,64,Clothing,4,500,505,2000,5,9,2023
319,07-11-2022,18:50:00,145,Male,31,Clothing,1,500,500,500,7,11,2022
670,29-09-2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30,29,9,2023
1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500,25,11,2023
1670,24-10-2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30,24,10,2023
385,20-11-2022,19:06:00,127,Male,50,Electronics,3,500,525,1500,20,11,2022
1385,07-11-2023,19:22:00,55,Male,50,Electronics,3,500,505,1500,7,11,2023
10,24-10-2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200,24,10,2022
26,14-10-2023,17:54:00,51,Female,28,Electronics,2,500,600,1000,14,10,2023
437,26-11-2023,18:53:00,56,Female,35,Electronics,4,300,345,1200,26,11,2023
689,16-10-2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100,16,10,2022
1010,21-10-2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200,21,10,2022
1026,24-11-2022,19:10:00,60,Female,28,Electronics,2,500,520,1000,24,11,2022
1437,04-09-2023,19:19:00,76,Female,35,Electronics,4,300,372,1200,4,9,2023
1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100,19,12,2023
558,26-10-2023,17:47:00,108,Female,41,Clothing,1,25,26,25,26,10,2023
634,10-10-2022,19:25:00,68,Male,60,Electronics,4,500,535,2000,10,10,2022
1558,22-12-2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25,22,12,2022
1634,03-11-2023,17:18:00,90,Male,60,Electronics,4,500,520,2000,3,11,2023
201,13-10-2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25,13,10,2022
286,05-10-2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50,5,10,2022
876,03-10-2023,19:39:00,104,Male,43,Clothing,4,30,30,120,3,10,2023
1201,31-10-2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25,31,10,2023
1286,26-12-2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50,26,12,2022
1876,05-11-2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120,5,11,2023
55,28-09-2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120,28,9,2023
428,02-12-2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200,2,12,2022
441,06-11-2023,22:00:00,85,Male,57,Beauty,4,300,351,1200,6,11,2023
976,08-10-2023,19:50:00,56,Female,48,Beauty,2,300,345,600,8,10,2023
1055,23-10-2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120,23,10,2022
1428,09-09-2023,18:44:00,96,Female,40,Electronics,4,50,57,200,9,9,2023
1441,04-10-2023,21:38:00,63,Male,57,Beauty,4,300,354,1200,4,10,2023
1976,15-10-2023,21:10:00,108,Female,48,Beauty,2,300,360,600,15,10,2023
149,14-10-2023,17:52:00,73,Male,22,Clothing,3,25,27,75,14,10,2023
227,15-11-2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100,15,11,2023
393,19-10-2022,18:52:00,85,Female,22,Beauty,2,500,595,1000,19,10,2022
401,03-12-2023,19:03:00,51,Female,62,Clothing,1,300,372,300,3,12,2023
546,30-12-2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200,30,12,2022
872,10-12-2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75,10,12,2023
914,07-09-2022,22:25:00,83,Female,59,Electronics,1,500,510,500,7,9,2022
1149,14-09-2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75,14,9,2023
1227,01-10-2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100,1,10,2023
1393,08-10-2022,17:24:00,56,Female,22,Beauty,2,500,580,1000,8,10,2022
1401,01-10-2022,21:20:00,85,Female,62,Clothing,1,300,294,300,1,10,2022
1546,18-12-2022,19:06:00,93,Female,36,Electronics,4,50,48,200,18,12,2022
1872,22-11-2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75,22,11,2022
1914,05-11-2023,17:49:00,70,Female,59,Electronics,1,500,510,500,5,11,2023
310,10-11-2022,21:34:00,76,Female,28,Beauty,1,25,31,25,10,11,2022
844,09-10-2023,17:54:00,95,Male,35,Clothing,3,50,62,150,9,10,2023
852,01-10-2022,19:35:00,82,Female,41,Clothing,1,300,375,300,1,10,2022
1310,29-10-2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25,29,10,2022
1844,25-10-2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150,25,10,2022
1852,11-10-2023,18:09:00,109,Female,41,Clothing,1,300,333,300,11,10,2023
97,26-11-2022,18:17:00,112,Female,51,Beauty,2,500,555,1000,26,11,2022
619,09-10-2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100,9,10,2023
948,10-12-2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75,10,12,2023
1097,26-12-2022,20:53:00,86,Female,51,Beauty,2,500,485,1000,26,12,2022
1619,20-10-2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100,20,10,2022
1948,17-09-2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75,17,9,2023
456,15-12-2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60,15,12,2023
627,24-10-2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50,24,10,2022
1456,02-09-2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60,2,9,2022
1627,18-11-2022,17:21:00,84,Male,57,Clothing,1,50,60,50,18,11,2022
22,25-11-2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100,25,11,2023
121,07-10-2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200,7,10,2023
431,29-10-2022,22:02:00,99,Male,63,Electronics,4,300,345,1200,29,10,2022
1022,05-09-2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100,5,9,2023
1121,23-11-2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200,23,11,2022
1431,28-09-2023,21:28:00,114,Male,63,Electronics,4,300,312,1200,28,9,2023
370,24-10-2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60,24,10,2023
711,23-09-2023,22:26:00,103,Male,26,Electronics,3,500,575,1500,23,9,2023
754,26-09-2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100,26,9,2023
943,05-11-2022,19:29:00,90,Female,57,Clothing,4,300,318,1200,5,11,2022
1370,04-11-2022,22:51:00,90,Male,23,Electronics,2,30,36,60,4,11,2022
1711,22-09-2023,20:33:00,113,Male,26,Electronics,3,500,570,1500,22,9,2023
1754,01-12-2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100,1,12,2022
1943,17-11-2023,21:00:00,108,Female,57,Clothing,4,300,321,1200,17,11,2023
350,20-11-2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75,20,11,2022
786,16-12-2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100,16,12,2022
1350,08-11-2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75,8,11,2023
1786,27-09-2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100,27,9,2022
109,06-09-2023,19:57:00,94,Female,34,Electronics,4,500,560,2000,6,9,2023
191,22-12-2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25,22,12,2023
1109,13-12-2023,22:13:00,114,Female,34,Electronics,4,500,590,2000,13,12,2023
1191,25-09-2023,17:20:00,88,Male,64,Beauty,1,25,25,25,25,9,2023
340,19-09-2023,22:59:00,54,Female,36,Clothing,4,300,294,1200,19,9,2023
555,14-12-2022,19:35:00,103,Male,25,Beauty,1,300,360,300,14,12,2022
826,24-12-2022,19:08:00,81,Female,46,Clothing,1,300,303,300,24,12,2022
962,15-12-2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60,15,12,2023
1340,30-10-2023,20:55:00,92,Female,36,Clothing,4,300,348,1200,30,10,2023
1555,19-12-2022,18:54:00,55,Male,25,Beauty,1,300,312,300,19,12,2022
1826,30-12-2022,22:05:00,104,Female,46,Clothing,1,300,297,300,30,12,2022
1962,07-09-2022,18:59:00,65,Male,44,Clothing,2,30,32.7,60,7,9,2022
249,28-09-2022,20:17:00,109,Male,20,Clothing,1,50,53.5,50,28,9,2022
1249,10-12-2022,21:44:00,95,Male,20,Clothing,1,50,60,50,10,12,2022
922,19-10-2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50,19,10,2023
1922,28-10-2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50,28,10,2023
600,09-10-2023,18:39:00,64,Female,59,Beauty,2,500,525,1000,9,10,2023
680,01-12-2022,22:04:00,110,Female,53,Clothing,3,300,330,900,1,12,2022
770,11-12-2022,22:49:00,71,Male,32,Clothing,1,50,55,50,11,12,2022
1600,18-12-2022,17:44:00,67,Female,59,Beauty,2,500,575,1000,18,12,2022
1680,03-09-2023,17:12:00,72,Female,53,Clothing,3,300,324,900,3,9,2023
1770,30-11-2023,20:08:00,65,Male,32,Clothing,1,50,56,50,30,11,2023
60,04-12-2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150,4,12,2022
250,24-12-2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50,24,12,2022
516,20-09-2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100,20,9,2023
